display_id,wrs_path,wrs_row,satellite,cloud_cover,acquisition_date,shapeID,ic
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524004017,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524004017,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524004017,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524004017,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524004022,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524004022,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524004018,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524004018,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524004018,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524004018,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524004021,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524004021,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524004020,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524004020,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002010,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002010,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002007,landsat_tm_c2_l1
LT05_L1TP_139041_20010119_20200906_02_T1,139,41,5,2,2001-01-19,524002007,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002007,landsat_tm_c2_l1
LT05_L1TP_139041_20010103_20200906_02_T1,139,41,5,8,2001-01-03,524002007,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002005,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524002005,landsat_tm_c2_l1
LT05_L1TP_139042_20010119_20200906_02_T1,139,42,5,0,2001-01-19,524002005,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002005,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524002005,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002009,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002009,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002006,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524002006,landsat_tm_c2_l1
LT05_L1TP_139042_20010119_20200906_02_T1,139,42,5,0,2001-01-19,524002006,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002006,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524002006,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524002008,landsat_tm_c2_l1
LT05_L1TP_139041_20010119_20200906_02_T1,139,41,5,2,2001-01-19,524002008,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524002008,landsat_tm_c2_l1
LT05_L1TP_139041_20010103_20200906_02_T1,139,41,5,8,2001-01-03,524002008,landsat_tm_c2_l1
LT05_L1TP_139041_20010119_20200906_02_T1,139,41,5,2,2001-01-19,524001003,landsat_tm_c2_l1
LT05_L1TP_139041_20010103_20200906_02_T1,139,41,5,8,2001-01-03,524001003,landsat_tm_c2_l1
LT05_L1TP_139042_20010119_20200906_02_T1,139,42,5,0,2001-01-19,524001004,landsat_tm_c2_l1
LT05_L1TP_139041_20010119_20200906_02_T1,139,41,5,2,2001-01-19,524001002,landsat_tm_c2_l1
LT05_L1TP_139041_20010103_20200906_02_T1,139,41,5,8,2001-01-03,524001002,landsat_tm_c2_l1
LT05_L1TP_139041_20010119_20200906_02_T1,139,41,5,2,2001-01-19,524001001,landsat_tm_c2_l1
LT05_L1TP_139041_20010103_20200906_02_T1,139,41,5,8,2001-01-03,524001001,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524003013,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524003013,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524003012,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524003012,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524003015,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524003015,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524003016,landsat_tm_c2_l1
LT05_L1TP_140042_20010126_20200906_02_T1,140,42,5,0,2001-01-26,524003016,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524003016,landsat_tm_c2_l1
LT05_L1TP_140042_20010110_20200906_02_T1,140,42,5,0,2001-01-10,524003016,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524003011,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524003011,landsat_tm_c2_l1
LT05_L1TP_140041_20010126_20200906_02_T1,140,41,5,18,2001-01-26,524003014,landsat_tm_c2_l1
LT05_L1TP_140041_20010110_20200906_02_T1,140,41,5,15,2001-01-10,524003014,landsat_tm_c2_l1
LT05_L1TP_143041_20010131_20200906_02_T1,143,41,5,44,2001-01-31,524011057,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524011058,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524011060,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524011061,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524011059,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524012062,landsat_tm_c2_l1
LT05_L1TP_143039_20010131_20200906_02_T1,143,39,5,45,2001-01-31,524012066,landsat_tm_c2_l1
LT05_L1TP_143039_20010115_20200906_02_T1,143,39,5,3,2001-01-15,524012066,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524012063,landsat_tm_c2_l1
LT05_L1TP_143039_20010131_20200906_02_T1,143,39,5,45,2001-01-31,524012065,landsat_tm_c2_l1
LT05_L1TP_143039_20010115_20200906_02_T1,143,39,5,3,2001-01-15,524012065,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524012065,landsat_tm_c2_l1
LT05_L1TP_143041_20010131_20200906_02_T1,143,41,5,44,2001-01-31,524010056,landsat_tm_c2_l1
LT05_L1TP_143041_20010131_20200906_02_T1,143,41,5,44,2001-01-31,524010052,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524010052,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524010053,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524010054,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524010055,landsat_tm_c2_l1
LT05_L1TP_143040_20010115_20200906_02_T1,143,40,5,8,2001-01-15,524008045,landsat_tm_c2_l1
LT05_L1TP_143041_20010131_20200906_02_T1,143,41,5,44,2001-01-31,524009051,landsat_tm_c2_l1
LT05_L1TP_143041_20010131_20200906_02_T1,143,41,5,44,2001-01-31,524009050,landsat_tm_c2_l1
